Minister,Row_ID,Column I,Column II,Column III
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,11,19. Take actions to create youth entrepreneurs and introduce and implement strategies to encourage and create new opportunities for them.,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,12,Duties & Functions,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,13,Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_SPORTS_AND_YOUTH_AFFAIRS_CONTD.,14,Supervision of all Institutions listed in Column II,,
MINISTER_OF_IRRIGATION_CONTD.,1,Duties & Functions,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_IRRIGATION_CONTD.,2,Control flood and drainage through flood control schemes,,
MINISTER_OF_IRRIGATION_CONTD.,3,Proper management of reservoirs and irrigation facilities required for electricity supply and drinking water whilst giving priority for agricultural development in principle.,,
MINISTER_OF_IRRIGATION_CONTD.,4,Determine catchment areas and river basins and take necessary measures for their sustainable conservation and development,,
MINISTER_OF_IRRIGATION_CONTD.,5,"Prevention of environmental pollution in water sources such as rivers, canals and tanks",,
MINISTER_OF_IRRIGATION_CONTD.,6,Developing strategies for controlling water pollution and protection of water quality,,
MINISTER_OF_IRRIGATION_CONTD.,7,Implementation of irrigation development programmes,,
MINISTER_OF_IRRIGATION_CONTD.,8,Formulation of dam safety measures,,
MINISTER_OF_IRRIGATION_CONTD.,9,Implementation of sea water elimination schemes,,
MINISTER_OF_IRRIGATION_CONTD.,10,Formulation of programmes and projects for the conservation of underground water resources and rain water conservation,,
MINISTER_OF_IRRIGATION_CONTD.,11,Implementation of development programmes in Mahaweli zones and land related activities,,
MINISTER_OF_IRRIGATION_CONTD.,12,All other subjects that come under the purview of Institutions listed in Column II,,
MINISTER_OF_IRRIGATION_CONTD.,13,Supervision of all Institutions listed in Column II,,
MINISTER_OF_IRRIGATION_CONTD.,14,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_IRRIGATION_CONTD.,15,"1. Formulation, implementation, monitoring and evaluation of policies, programmes and projects, in relation to the subjects of Labour and Foreign employment, and those subjects that come under the purview of Departments, Statutory Institutions and Public Corporations listed in Column II based on the national policies implemented by the government.","1. Department of Labour
2. National Institute of Labour Studies
3. National Institute for Occupational Safety and Health
4. Office of the Commissioner of Workmen's Compensation
5. National Productivity Secretariat
6. Shrama Vasana Fund
7. Department of Manpower and Employment
8. Sri Lanka Foreign Employment Bureau
9. Foreign Employment Agency of Sri Lanka (Pvt.) Ltd.","• Employees' Councils Act, No. 32 of 1979
• Employees' Provident Fund Act, No. 15 of 1958
• Employment of Women, Young Persons, and Children Act, No. 47 of 1956
• Factories Ordinance No. 45 of 1942
• Industrial Disputes Act, No. 43 of 1950
• Maternity Benefits Ordinance No. 32 of 1939
• National Institute of Occupational Safety and Health Act, No. 38 of 2009
• Payment of Gratuity Act No. 12 of 1983
• Shop and Office Employees (Regulation of Employment and Remuneration) Act No. 19 of 1954
• Termination of Employment of Workmen (Special Provisions) Act, No. 45 of 1971
• Trade Union Ordinance No. 14 of 1935
• Wages Boards Ordinance No. 27 of 1941
• Compensation Ordinance No. 19 of 1934
• ShramaVasana Fund Act No. 12 of 1998
• Sri Lanka Bureau of Foreign Employment Act, No. 21 of 1985
• Fee-Charging Employment Agencies Act No. 37of 1956
• All other legislations pertaining to the subjects specified in Column I and II that have not been specifically brought under the purview of any other Minister."
MINISTER_OF_IRRIGATION_CONTD.,16,2. Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,
MINISTER_OF_IRRIGATION_CONTD.,17,"3. Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_IRRIGATION_CONTD.,18,"4. Formulation and implementation of policies for labour relations standards, employee administration, welfare and health in line with international standards.",,
MINISTER_OF_IRRIGATION_CONTD.,19,5. Maintain cooperation with International Labour Organization and International Social Security Association,,
MINISTER_OF_IRRIGATION_CONTD.,20,"6. Administration and regulation of Employees' Provident Fund, Private Provident Fund and Private pension schemes",,
MINISTER_OF_IRRIGATION_CONTD.,21,7. Industrial relations and arbitration of industrial disputes,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,1,8. Matters relating to formulation of laws and regulations relevant to labour relations and their regulation,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,2,9. Registration of trade unions and introduction and implementation of positive measures for harnessing activities of all trade unions in the public and private sectors for the country's development,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,3,10. Formulating and implementing policies and programmes for enhancing national productivity,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,4,11. Implementation of national manpower and employment policies,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,5,"12. Broadening foreign employment opportunities, promotion and adopting measures in collaboration with relevant institutions to upgrade the skills required for such employments",,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,6,13. Introducing legal and regulatory measures required to ensure the security of migrant workers,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,7,14. Providing special facilities for expatriate workers and Sri Lankans living abroad to save and invest foreign exchange in Sri Lanka,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,8,15. Implementing special projects to enable those who return to Sri Lanka after foreign employment to commence enterprises,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,9,16. Implementing programmes to ensure the protection and welfare of housemaids working in Middle East and other countries.,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,10,Duties & Functions,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,11,17. Providing remedies for employment problems of migrant workers and maintaining welfare,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,12,18. Introducing legal reforms to strengthen the process of obtaining compensation entitled to persons who meet with accidents in foreign countries,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,13,19. Regulation of foreign employment agencies,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,14,20. Regulation of levy of fees by employment agencies,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,15,21. Providing career guidance for foreign employment and adopting measures to ensure welfare of those engaged in foreign employments when they are directed to workplaces by foreign employment agencies,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,16,22. All other subjects that come under the purview of Institutions listed in Column II,,
MINISTER_OF_LABOUR_AND_FOREIGN_EMPLOYMENT_CONTD.,17,23. Supervision of all the Institutions listed in Column II,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,1,Duties & Functions,,"Departments, Statutory Institutions & Public Corporations"
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,2,2. Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,"All other legislations pertaining to the subjects specified in Column I and II, and not specifically brought under the purview of any other Minister."
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,3,"3. Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,4,4. Maintenance of law and order,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,5,5. Implementation of strategies comprising broad reforms that ensures community discipline,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,6,6. Adopting measures to prevent and combat various crimes and anti-social activities that have assumed the proportion of a social calamity,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,7,7. Control of vehicular traffic,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,8,8. Carrying out necessary reforms to enhance the service level of the police service to ensure public safety and bring it closer to the public.,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,9,9. Coordinating the affairs of non-governmental organizations within the national policy framework thereby providing opportunities to contribute to the country's development process.,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,10,10. Matters relating to all other subjects assigned to Institutions listed in Column II,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,11,11. Supervision of all Institutions listed in Column II,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,12,Duties & Functions,"Departments, Statutory Institutions & Public Corporations",Laws and Ordinance to be Implemented
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,13,Provision of public services under the purview of the Ministry in an efficient and people friendly manner,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,14,"Reforming all systems and procedures using modern management techniques and technology, thus ensuring that the functions of the Ministry are fulfilled while eliminating corruption and waste.",,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,15,Taking measures to supply consumer goods in high quality at fair price without scarcity in the local market.,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,16,Ensure the supply of food and other essential items at a fair price sufficiently and continuously,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,17,Preventing shortages of goods due to market imbalances,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,18,Broadening the market for local farm products,,
MINISTER_OF_PUBLIC_SECURITY_CONTINUED,19,Expanding the supply of quality goods in the market through imports and local productions,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,1,9. Maintaining international trade relations,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,2,10. Organizing participation in trade fairs and exhibitions,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,3,11. Copyright matters relating to the administration of the International Convention on Intellectual Property and the World Intellectual Property Office,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,4,12. Make the process for patent granting efficient.,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,5,13. Formulation and implementation of national pricing policies with regard to consumer goods,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,6,14. Taking measures to ensure market competitiveness thereby minimizing the market imperfection and encouraging self-regulation,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,7,15. Taking measures to protect the consumers by supplying quality products at minimum competitive prices continuously and preventing speculative behavior of the suppliers,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,8,16. Expand cooperative sales outlet network and people-centric goods and services distribution centres,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,9,17. All other subjects that come under the purview of Institutions listed in Column II,,
MINISTER_OF_TRADE_COMMERCE_AND_FOOD_SECURITY_CONTD.,10,18. Supervision of all Institutions listed in Column II,,
